Track ID,Area ID,Race Date,Race Year,Race Month,Race day,Race No,Horse Name,Horse Reference No,Jockey,Jockey ID,Trainer,Trainer ID,Owner,Owner ID,Sire,Dam,Dam Sire,Breeder,PP,Age,Sex,Med,Weight,ML Odds,Claim
GP,USA,"March 13, 2025",2025,3,13,9,Oscarworthy (KY),10989688,J R Velazquez,2089,B A Lynch,28025,"Terry Hamilton, Lisa Lee and Brian Lynch",2239333,Oscar Performance,Loya,City Zip,Lisa Lee,8,4,G,L,125,5/2,"$17,500"
CNL,USA,"March 13, 2025",2025,3,13,7,Di's Surprise (KY),10993709,C   Maldonado,174172,H I McMahon,245251,"SAB Stable, Inc.",2214362,Preservationist,Chickasaw Gal,Indian Charlie,"Usquebaugh Stables, LLC",6,4,F,L,1157,5/1,"$50,000"
CMR,PR,"March 13, 2025",2025,3,13,7,Glorimar (PR),10935325,J I Velez,165569,C   Diaz,958531,Guillermo Berrios,1665044,Console,Score Classy,Even the Score,Potrero Los Llanos Inc.,5,4,F,L,120,2/1,"$20,000"
CT,USA,"March 13, 2025",2025,3,13,6,Hazednconfused (WV),10799002,J D Acosta,101167,C A Mancilla,270667,Eduardo Leiva,2151591,Juba,Celestial Haze,Utopia (JPN,Taylor Mountain Farm,2,5,G,L,122,5/2,"$8,000"
CT,USA,"March 13, 2025",2025,3,13,6,Reverend Jack (WV),10807429,C   Hiraldo,150154,M L Cuttino,17044,Marion L. Cuttino,838740,Blofeld,Sinclair,Desert Warrior,Maurice F. Casey III,3,5,G,L,124,10/1,"$10,000"
GP,USA,"March 13, 2025",2025,3,13,9,Westhampton (KY),10800757,J E Morelos,169518,H   Collazo,121439,Span Investments Inc. and Ruben Valdes,2366514,West Coast,Summersault,Rock Hard Ten,White Fox Farm,9,5,G,L,125,30/1,"$17,500"
CT,USA,"March 13, 2025",2025,3,13,6,Park Ave Prince (WV),10940564,J M Nunez,158061,"M E Jones, Jr.",951624,Mr. Amore Stable (Ron Lombardi),1711504,Limehouse,Parkavenueprincess,City Zip,"Mr. Amore Stables, LLC",4,4,G,L,124,4/1,"$10,000"
FG,USA,"March 13, 2025",2025,3,13,4,Tensas Camp Road (LA),11133999,J A Torres,171770,A   Claire,971335,"Really Really Racing, LLC (Kenneth Dubois)",2363331,Vino Rosso,Harbor Princess,Boston Harbor,Curt Leake,4,3,C,L,117,6/1,"$50,000"
CNL,USA,"March 13, 2025",2025,3,13,7,Appeal Factor (KY),10943171,J   Torrealba,173051,M   Stidham,1810,"Oak Crest Farm, LLC (Hodge)",736513,The Factor,Karula,Colonel John,Oak Crest Farm LLC,7,4,F,L1,122,8/1,"$50,000"
CMR,PR,"March 13, 2025",2025,3,13,7,Isamar (PR),10575489,L F Rivera,167809,R D Lopez,956715,Adleke Racing,1974234,Hockenheim,Score Classy,Even the Score,Miguel Melendez,6,6,M,L,120,7/2,"$20,000"
CNL,USA,"March 13, 2025",2025,3,13,7,Alani (KY),11002205,F   Pennington,108199,M M Moore,946880,Hardesty Stables and Michael R. Day,2365816,Competitive Edge,Tri Delt Girl,Sefapiano,Dr. Patricia Ziefle,8,4,F,L,122,2/1,
FG,USA,"March 13, 2025",2025,3,13,4,Chaste One (LA),10596019,J   Barbosa,170757,M J Sharp,4575,Marc Jeffrey Sharp,826330,Field Commission,Sharp and Crafty,Crafty Friend,Marc J. Sharp,5,6,G,L,125,12/1,"$50,000"
GP,USA,"March 13, 2025",2025,3,13,9,Last Run (FL),10989872,L   Reyes,157934,G   James,258601,Sunstar Stables LLC (Gerald James),2365311,Battalion Runner,Carmens Halo,Halo's Image,James T. Sawyer & Gus Gray,10,4,G,L,125,10/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,4,Reach for the Aces (LA),10792988,F   Astudillo,172053,C   Ladner,951100,William M. Hart,2340662,Hard Aces,Reachforthefinest,Finest Hour,Gerald L. Averett Jr.,6,5,G,L,1205,20/1,"$50,000"
FG,USA,"March 13, 2025",2025,3,13,4,Lightning Twirl (LA),11151663,"B J Hernandez, Jr.",109036,S M Asmussen,5621,"Coteau Grove Farms, LLC (Keith and Ginger Myers)",1743792,Twirling Candy,Bama Mo,Uncle Mo,"Coteau Grove Farms, LLC",7,3,G,L1,117,5/1,"$50,000"
CT,USA,"March 13, 2025",2025,3,13,6,Supersonic Cruiser (KY),10960082,A   Mawing,7597,K   Knudsen,947006,Seri Reddy,2055909,Catalina Cruiser,Tiger Cat Lilly,Tale of the Cat,"Timber Town Stable, LLC & Dr. RichardHolder",5,4,C,L,122,8/1,"$10,000"
FG,USA,"March 13, 2025",2025,3,13,4,Wayside Drive (LA),11126769,J   Graham,107418,J O Duhon,2388,Stacey Moak,1128306,Takeover Target,Emily Jo,Tiago,Stacey Moak,8,3,G,L,117,9/2,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,8,Hesababycry (TX),11266787,A   Silva,134656,M J Loza,266442,Lou Ann Amis,1951289,Hawkeye,Her Number,Behold a Sensation,Lou Ann Amis,1,3,G,L,124,12/1,
CMR,PR,"March 13, 2025",2025,3,13,7,Claudania (PR),10974648,J G Robles,155324,M   Diaz,196279,Est. Cibuco,1118923,Harlan's Pure,Claudanis,Frisk Me Now,Jose Otero,7,4,F,L,118,10/1,"$20,000"
FG,USA,"March 13, 2025",2025,3,13,4,Gem of a Storm (LA),11101844,A   Concepcion,172497,P G West,275715,"Fountain Grass Thoroughbred Farm, LLC (John R. Bernard)",2089762,Get Stormy,Gem of Soul (BRZ),Crimson Tide (IRE,"Fountain Grass Thoroughbred Farm, LLC",9,3,G,L,117,20/1,"$50,000"
FG,USA,"March 13, 2025",2025,3,13,8,Sargent Sully (KY),11089466,A   Concepcion,172497,W   Walden,972437,"OXO Equine, LLC (Larry Best)",2113181,Instagrand,Indian Miss,Indian Charlie,"OXO Equine, LLC",1,3,C,L,120,8/1,
FG,USA,"March 13, 2025",2025,3,13,8,C Mac Da Boss (KY),11150023,J   Graham,107418,B C Barnett,25369,Tim McCarthy,2197592,Caracaro,Malibu Song,Power Broker,Tim McCarthy,2,3,C,L1,120,10/1,
FG,USA,"March 13, 2025",2025,3,13,4,American Guy (LA),11175671,M   Murrill,151536,S   Breaux,2532,Mark Necaise,908172,Star Guitar,Florence Baker,Pioneerof the Nile,Markkim Farms,10,3,C,L,117,15/1,"$50,000"
CT,USA,"March 13, 2025",2025,3,13,6,Costner (KY),10977381,A   Cruz,153319,"M E Jones, Jr.",951624,Arkofa Farm (Arlee Arkofa),925748,Curlin,Coral Sun,A.P. Indy,Stonestreet Thoroughbred Holdings LLC,6,4,C,L,122,8/1,"$10,000"
RP,USA,"March 13, 2025",2025,3,13,8,Jess Corona Me (OK),11450856,C J Benn,151541,D L Meza,966076,Oscar Martinez-Linares,2025847,Corona Cartel,Jess Sass Me,Mr Jess Perry,Speed Llc,2,3,G,L,124,15/1,
GP,USA,"March 13, 2025",2025,3,13,4,Greenfield Cougar (FL),11124498,T   Gaffalione,154538,D   Fawkes,152622,"Steel City Stable and David Fawkes Racing, Inc.",2358513,Breaking Lucky,Cape Trios,Cape Blanco (IRE,Deluca and Sons Stables Inc.,1,3,F,L1,118,6/1,
FG,USA,"March 13, 2025",2025,3,13,8,Ancient World (KY),11106452,J L Ortiz,147108,J   Sharp,951499,Repole Stable (Mike Repole),1544280,Into Mischief,Thirteen Arrows,Indian Charlie,Fifth Avenue Bloodstock & GlenwoodBreeding,3,3,G,L1,120,3/1,
GP,USA,"March 13, 2025",2025,3,13,4,Worth a Bundle (FL),11095777,L   Saez,135658,M J Trombetta,1898,Live Oak Plantation (Charlotte Weber),736381,Medaglia d'Oro,Slew of Money,Lonhro (AUS,Live Oak Stud,2,3,F,L1,118,8/1,
RP,USA,"March 13, 2025",2025,3,13,8,Greasetheaxle (OK),11236538,A   Rivera,167118,J A Stinebaugh,29679,Louis Howard,1252655,Uncle D,Transaxle,Mr Jess Perry,Carol S Smith,3,3,G,L,124,5/1,
FG,USA,"March 13, 2025",2025,3,13,4,Hudson's Day (LA),10973490,C R Rosier,92793,C J Woodley,6556,Dwayne Gallineau,1696895,Country Day,Fasten,The Factor,"RKP Ranch, LLC and Lora Pitre",11,4,G,L,125,12/1,"$50,000"
FG,USA,"March 13, 2025",2025,3,13,8,Genuine Star (KY),11140983,C   McMahon,143666,"A M Stall, Jr.",13572,"Spendthrift Farm, LLC (Eric P. Gustavson)",759652,Authentic,Hollywood Royal,Distorted Humor,Spendthrift Farm LLC,4,3,C,L1,120,4/1,
CT,USA,"March 13, 2025",2025,3,13,6,Tour Guide (KY),10979703,M   Mendez,170048,A   Farrior,278193,Richard Burnsworth,1611979,Accelerate,Alpaca Fina,Big Brown,David Menard,7,4,C,L,122,9/2,"$10,000"
CNL,USA,"March 13, 2025",2025,3,13,8,Zio Lino (MD),11284297,J   Torrealba,173051,D R Dilodovico,4030,Ronald E. Cuneo and Dilodovico Racing Stable,2272689,Uncle Lino,Picnic Party,Bellamy Road,DDRS & Ron Cuneo,1,3,G,L,122,5/2,
FG,USA,"March 13, 2025",2025,3,13,8,Motel Patel (NY),11106650,B   Curtis,147222,C A Hartman,235027,Pravin A. Patel,1970708,Volatile,Scat's Lassie,Scat Daddy,"Beals Racing Stable, LLC & SaratogaGlen Farm, LLC",5,3,C,L,120,8/1,
RP,USA,"March 13, 2025",2025,3,13,8,Famous Cash Equity (OK),11217435,J R Ayala,155645,K   Reed,975056,"Coke L. Gage, Jr.",2081630,One Famous Eagle,America Rules,Corona Cartel,Coke L Gage Jr,4,3,C,L,124,6/1,
GP,USA,"March 13, 2025",2025,3,13,4,Starship Vengeance (FL),11092607,E   Jaramillo,85995,H   Smullen,975930,Starship Stables (Laurence Leavy),840275,The Big Beast,Force of Passion,Limehouse,Emcee Stables LLC,3,3,F,L,118,10/1,
FG,USA,"March 13, 2025",2025,3,13,8,Where Y'at (KY),11103140,"B J Hernandez, Jr.",109036,D   Stewart,135878,"Dallas Stewart and WinStar Farm, LLC (Kenny Troutt)",2248223,Tom's d'Etat,Diamond Crazy,Tale of Ekati,"Dallas Stewart & WinStar Farm, LLC",6,3,C,L1,120,8/1,
FG,USA,"March 13, 2025",2025,3,13,4,Charles Bodie (LA),11167384,A   Green,156204,L   Thomas,271990,"Elite Thoroughbred Racing, LLC (Michele Rodriguez)",1632649,My Pal Charlie,Katiebmeister,Bodemeister,Michele Rodriguez,12,3,G,L,117,8/1,"$50,000"
CT,USA,"March 13, 2025",2025,3,13,6,Two Tons of Fun (KY),11010801,A   Bocachica,122956,A   Farrior,278193,Richard Burnsworth,1611979,Nyquist,O' Maggi,Paddy O'Prado,Jumping Jack Racing LLC,8,4,C,L,122,3/1,"$10,000"
CNL,USA,"March 13, 2025",2025,3,13,8,Wish On Juba (WV),11146871,"S   Diaz, Jr.",166407,A   Lucas,279673,Anthony Lucas and Gary Bageant,2346234,Juba,Windsor's Wish,Windsor Castle,Taylor Mountain Farm,2,3,G,L,122,8/1,
GP,USA,"March 13, 2025",2025,3,13,4,Song and a Breeze (FL),11095725,J   Ocasio,167815,M   Yates,7378,Stonehedge LLC (Marilyn Campbell),2057202,Cajun Breeze,Humorous Song,Jimmy Creed,Stonehedge LLC,4,3,F,L1,118,12/1,
RP,USA,"March 13, 2025",2025,3,13,8,My Midnight Cowgirl (OK),11192533,R H Garcia,153255,J L Olmstead,950097,Brenda Reiswig,1749630,Flying Cowboy 123,Midnight Sunlight,Ivory James,Brenda Reiswig,5,3,F,L1,124,2/1,
CNL,USA,"March 13, 2025",2025,3,13,8,Chucky Our Law (PA),11245729,W   Hamilton,161951,G   Galligan,963383,Gerard Galligan,2109404,Uncle Lino,It's a Trend,Bellamy Road,Gerard Galligan,3,3,C,,122,30/1,
GP,USA,"March 13, 2025",2025,3,13,4,La Cyber (FL),11136826,E   Perez,129141,J F D'Angelo,961370,"RM18 Stable, LLC (Isabel Montiel)",2326352,Seeking the Soul,Icy Tales,Tale of Ekati,Charles Fipke,5,3,F,L1,118,8/1,
FG,USA,"March 13, 2025",2025,3,13,8,Hard Spun to Run (KY),11115672,M   Murrill,151536,S   Wilson,158558,Dawn Robin and Scotty Robin,2290101,Hard Spun,Silk Route,Empire Maker,"Scott Dilworth, Evan Dilworth & RandyAndrews",7,3,C,L1,120,8/1,
FG,USA,"March 13, 2025",2025,3,13,4,Berndt Marshmallow (LA),10976838,C   Perez,149170,J   Kanhai,9349,Satrohan N. Singh,837591,Jay Gatsby,Sid's Kid,Smart Strike,Brandon Trosclair,13,4,G,L,1205,10/1,"$50,000"
RP,USA,"March 13, 2025",2025,3,13,8,Jr Pay the Man (OK),11464373,J   Pulido,154297,J   Brasseaux,5898,James Ronald Magnon,1018194,Five Bar Cartel,Why Not a Saint,Wildcat Heir,James Ronald Magnon,6,3,G,,124,15/1,
FG,USA,"March 13, 2025",2025,3,13,4,Emily's Boy (LA),10962957,F   Geroux,119101,J O Duhon,2388,Stacey Moak,1128306,Takeover Target,Emily Jo,Tiago,Stacey Moak,14,4,G,L,125,9/2,"$50,000"
GP,USA,"March 13, 2025",2025,3,13,4,Souper Williwaw (FL),11123439,D   Davis,149157,M J Trombetta,1898,Live Oak Plantation (Charlotte Weber),736381,Hard Spun,Souper Striking,Brilliant Speed,Live Oak Stud,6,3,F,L1,118,9/2,
GP,USA,"March 13, 2025",2025,3,13,4,Love Actually (FL),11120114,L   Dettori,4140,J F Orseno,2362,Enjoy The Ride LLC (Kristen Kline),1755384,Caravaggio,Deer Island Diva,Unbridled Mate,Sharon Rose & Peter Daly,7,3,F,L,118,2/1,
RP,USA,"March 13, 2025",2025,3,13,8,Pluto 22 (OK),11161311,"D   Alvarez, Jr.",170993,C   Alcala,973390,Angelica Brizuela,2333501,Kvn Corona,Pollitical Scorpion,Apollitical Jess,Jahree Standridge,7,3,C,L,124,9/2,
GP,USA,"March 13, 2025",2025,3,13,4,Shelovestotravel (FL),11119721,M A Vasquez,155088,J F D'Angelo,961370,Blu Boy Racing LLC (Neal Ross Heller) and Matty Dan Racing Stable (Gary Ferman),2302639,St Patrick's Day,Mo Than Happy,Uncle Mo,J D Farms,8,3,F,L1,118,10/1,
CNL,USA,"March 13, 2025",2025,3,13,8,Boundforabruisin (WV),11146884,A   Cruz,153319,A   Craig,976223,"FTF Racing, LLC",2109521,Juba,Bound To,Boundary,Taylor Mountain Farm,4,3,C,L,122,10/1,
FG,USA,"March 13, 2025",2025,3,13,8,Munnystruck (KY),11164520,J   Loveberry,117079,S B Flint,220361,CamHaven Farms (Shirley Camilleri),2326613,Munnings,Great Soul,Great Notion,"Crown Chase Farm, LLC",8,3,C,L,120,8/1,
GP,USA,"March 13, 2025",2025,3,13,4,Sunset Express (FL),11141554,J   Alvarado,125057,J   Campbell,957545,Curt Gielow and Richard Erickson,2962794,Khozan,Jelly Cable,Sky Mesa,Tom Bozarth,9,3,F,L,118,6/1,
RP,USA,"March 13, 2025",2025,3,13,8,Steel Ball Run (OK),11260087,F   Calderon,145534,Z   Stinebaugh,973591,Zackary Stinebaugh,2136410,Coronado Cartel,Saturdaze,First Down Dash,Reliance Ranches Llc,8,3,C,L,124,10/1,
FG,USA,"March 13, 2025",2025,3,13,8,Caribbean Dream (KY),11089828,F   Geroux,119101,B H Cox,241578,Juddmonte (Prince Fahad bin Khalid),789226,Tapit,Golden Mischief,Into Mischief,Juddmonte,9,3,C,L1,120,5/1,
CNL,USA,"March 13, 2025",2025,3,13,8,Gucci Vision (KY),11132716,J   Toledo,150151,J L Lawrence II,43431,HYTECK Racing,2358473,Violence,Frippery,City Zip,Dr. Catherine Wills,5,3,C,L,122,9/2,
CNL,USA,"March 13, 2025",2025,3,13,8,Village Person (NY),11092890,P   Lopez,127153,S   Klesaris,110000,Hibiscus Stables and Steve Klesaris,2015945,Mucho Macho Man,Classic Melody,Maclean's Music,Everythings Cricket Racing,6,3,G,L1,122,7/2,
RP,USA,"March 13, 2025",2025,3,13,8,Can Run (OK),11161213,R   Vega,168894,M L Rodriguez,243432,Herbert Keith,1255290,Reagal Eagle,Can Only Imagine,Furrtreeous,Lisa Joneson,9,4,C,L,126,8/1,
CT,USA,"March 13, 2025",2025,3,13,7,Kelly All the Way (KY),10993675,M   Chilo,130573,E   Soldo,974010,247 North LLC (Elliott Bachelor),2268377,Summer Front,Kellyesque,Colonel John,Robert Bachelor,1,4,F,,124,10/1,
CT,USA,"March 13, 2025",2025,3,13,7,Lil Rainwater (FL),11025280,K   Gilbert,156850,J   Gilbert,975069,Bruno Schickedanz,737934,Katz My Song,Vallee de Lamour,Peaks and Valleys,Bruno Schickedanz,2,4,F,,124,15/1,
CNL,USA,"March 13, 2025",2025,3,13,8,The Coldest One (WV),11148843,J D Acosta,101167,"M E Jones, Jr.",951624,"Michael E. Jones, Jr.",815197,Kobe's Back,Delightful Erin,Rock Hard Ten,Michael Jones,7,3,G,L,122,30/1,
CNL,USA,"March 13, 2025",2025,3,13,8,Rock of Ages (WV),11162201,R   Latchman,142064,J   Contreras,3742,"O'Sullivan Farms, LLC and Stephen Shaver",2262707,Mohaymen,Cleft in the Rock,Arch,"O'Sullivan Farms, LLC",8,3,G,L,122,5/1,
RP,USA,"March 13, 2025",2025,3,13,8,Jess Hips (TX),11411230,A S Martinez,175581,M D Vargas,975207,Jorge Arturo Turrubiartes,2012068,Jess Lips,Gettingchickywithit,First Down Dash,Juan Martinez,10,3,F,L1,124,20/1,
CNL,USA,"March 13, 2025",2025,3,13,8,Enduring Gold (MD),11140943,M J Sanchez,151624,M J Trombetta,1898,R. D. M. Racing Stable,774480,Bolt d'Oro,Timeless Treasure,Drosselmeyer,R.D.M. Racing Stable,9,3,C,L,122,6/1,
CT,USA,"March 13, 2025",2025,3,13,7,Need a Miracle (MD),11135944,A   Radcliffe,173857,"R   Leaf, Jr.",222190,Leaf Stable (Patricia A. Leaf),2020692,Holy Boss,Les Miards,Jazil,No Guts No Glory Farm,3,3,F,,1117,20/1,
CT,USA,"March 13, 2025",2025,3,13,7,Nobody's Zapper (KY),10797280,J L Gonzalez,136730,D W Siculietano,974678,"Winner's Circle Stables, LLC (Robert Sand)",2762326,Ghostzapper,Nobody's Fault,Blame,Lothenbach Stables Inc,4,5,M,L,124,2/1,
CT,USA,"March 13, 2025",2025,3,13,7,Swan (PA),10979348,A J Bocachica,172509,R A Gillespie,248010,Timothy Freitag,1477368,Peace and Justice,Venom Girl,Stevie Wonderboy,A1A Racing,5,4,F,L,124,6/1,
CT,USA,"March 13, 2025",2025,3,13,7,Miss Shack Attack (KY),10743102,G   Larrosa,106518,M T Campbell,221791,"Lester Thornton, Jr.",1267795,Shackleford,Lookin' for Indy,A.P. Indy,"Autumn Hersman & Flying H Stables, LLC",6,5,M,L1,124,6/1,
GP,USA,"March 13, 2025",2025,3,13,5,Triumphant Road (KY),10631148,E J Zayas,149772,"S A Joseph, Jr.",279149,GenStar Thoroughbreds (John Wentworth),2083446,Quality Road,Foxysox (GB),Foxhound,Williamson Racing LLC,1,6,G,L,125,5/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,5,Mr. Faversham (KY),10989523,V   Del-Cid,170437,Y   Munoz,974477,Arturo Perez,1144063,Tonalist,Weight No More,Pure Prize,Machmer Hall,1,4,G,L,121,8/1,"$7,500"
FG,USA,"March 13, 2025",2025,3,13,9,Tyler's Turn (KY),11117815,"B J Hernandez, Jr.",109036,K G McPeek,1226,"Shamrock Stables LLC (Rob Hutcherson), Jim Watson and Magdalena Racing (Sherri McPeek)",2366974,Improbable,Bachata,Kingmambo,Tony Holmes,1,3,C,L,120,4/1,"$30,000"
CT,USA,"March 13, 2025",2025,3,13,7,Rebel Rebel (MD),10959259,A   Bocachica,122956,A   Farrior,278193,James C. Wolf,1577864,Bandbox,Vampish,Bodemeister,Super C Racing Inc,7,4,F,L,124,5/2,
FG,USA,"March 13, 2025",2025,3,13,5,Keys Included (LA),10580221,C   McMahon,143666,B A Brinkman,38913,Michael W. Patin,1134416,Include,Pearl Keys,Bernstein,Whitney Joseph Zeringue,2,6,G,L,118,7/2,"$7,500"
FG,USA,"March 13, 2025",2025,3,13,9,Justawalkinthepark (KY),11100762,J L Ortiz,147108,E   Lopez,971250,"Lopez Racing Stable, Inc. (Elias Lopez) and Dean Caras",2360735,Collected,Heavenly Joy,Kitten's Joy,Brereton C. Jones,2,3,G,L,120,6/1,"$30,000"
GP,USA,"March 13, 2025",2025,3,13,5,Sir Mendel (PA),10967498,L   Reyes,157934,F   Abreu,953769,Imaginary Stables (John Guarnere),2060469,Mendelssohn,Twirlin Curlin,Curlin,Diane Louise Manning,2,4,G,L,125,6/1,"$17,500"
RP,USA,"March 13, 2025",2025,3,13,9,Stetsonn (OK),11188644,B   Candanosa,165289,D R Frey,32714,Tom and Lou Ann Smith,2307446,Jess Good Candy,Stella Lou,One Famous Eagle,Gr & Shaena Carter,1,3,G,L,124,3/1,
GP,USA,"March 13, 2025",2025,3,13,5,Bean Machine (KY),10933363,E   Jaramillo,85995,"E J Coletti, Jr.",37583,Longball Stables LLC and Whiskey Run Stables LLC,2361826,Twirling Candy,Little Nellie,Mizzen Mast,Dixiana Farms LLC,3,4,C,L,125,8/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,9,Batter Up (KY),11139731,D   Cannon,156132,N   Troiani,959484,P B and J Stable (Dan Keller),1955722,More Than Ready,Sweet Swingin,Street Sense,Godolphin,3,3,G,L,120,9/2,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,9,Seriously Impressive (OK),11290961,E G Escobedo,168282,R L Valdivia,975999,Tracey Devereaux,2183981,Tres Seis,Sheza Pretty Jesse,Jesse James Jr,Arthur W Devereaux,2,3,G,L,124,9/2,
LAD,USA,"March 13, 2025",2025,3,13,1,Martinis Cartel (LA),11175709,D A Alvarez,122671,I   Solis-Guevara,953104,"Tony Palermo, Sr.",2023045,The Louisiana Cartel,Jess a Martini,Swingin Jess,Tony Palermo Sr,1,3,G,L,126,9/5,"$20,000"
FG,USA,"March 13, 2025",2025,3,13,9,Fast Beach (KY),11156668,M   Murrill,151536,W B Calhoun,5663,Mansfield Racing (Landon Jordan),2275584,Omaha Beach,Honorable Profit,Honorable Dillon,Jay Goodwin & Rick Smith,4,3,G,L,120,9/2,"$30,000"
GP,USA,"March 13, 2025",2025,3,13,5,Be There (KY),10606735,J   Castellano,57935,J R Abreu,957331,Joseph Boff and Daniel A. DelMastro,2348501,Medaglia d'Oro,Tin Type Gal,Tapit,My Meadowview LLC,4,6,G,L,125,9/2,"$17,500"
CT,USA,"March 13, 2025",2025,3,13,7,Saburo's Vow (PA),10776989,J D Acosta,101167,L   Dollinger-Stehr,137734,Aurelio Jimenez,1848615,Saburo,Specific Promise,Square Eddie,Ruis Racing LLC,8,5,M,L,124,9/2,
GP,USA,"March 13, 2025",2025,3,13,5,Eton (KY),10976483,E   Perez,129141,J P Young,945284,"Eugene Brajczewski, Jr.",2229228,English Channel,Joy of Learning,Kitten's Joy,Mrs. Jerry Amerman,5,4,G,L,125,6/1,"$17,500"
GP,USA,"March 13, 2025",2025,3,13,5,Flat Top Box (KY),10748624,L   Saez,135658,R B Spatz,3122,Double Tall Racing Stables (Kevin A. Dole),2332610,Munnings,Devil's Beauty,Giant's Causeway,John D. Gunther,6,5,G,L,125,4/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,5,Smoothdini (KY),10998973,A   Concepcion,172497,J   Sharp,951499,Joe Sharp,1579338,Alternation,Ballitini,Bernardini,Jackie Rojas,3,4,G,L,121,3/1,"$7,500"
FG,USA,"March 13, 2025",2025,3,13,9,Crooked Bullet (KY),11146916,"M   Pedroza, Jr.",141890,E T Scherer,245813,"Mike Corn, Kent Tabor, Ken Sentel and Marianne Scherer",3139426,Bolt d'Oro,Distorted Point,Distorted Humor,"Cypress Creek Equine, LLC",5,3,G,L,120,10/1,"$30,000"
LAD,USA,"March 13, 2025",2025,3,13,1,Famousflyingfreight (LA),11299859,D   Blake,134749,J D Manucy,119608,Lyle Guillory,1368294,Freighttrain B,Famous Numbers Fly,One Famous Eagle,Grant Farms Llc,2,3,F,L,126,6/1,"$20,000"
RP,USA,"March 13, 2025",2025,3,13,9,B Gone (OK),11189566,M   Delgado,152142,J   Licona-Vazquez,957703,Rafael E. Haros,1560493,Pyc Paint Your Wagon,Jess B Glory,Mr Jess Perry,Homer A Hill Estate,3,3,G,L,124,20/1,
GP,USA,"March 13, 2025",2025,3,13,5,Frost Bitten (ON),10985161,D   Davis,149157,S   Owens,9210,Track West Racing Inc. (David Clancy),1724826,Frosted,Spider Dust,Broken Vow,Trackwest Racing Inc.,7,4,G,L,125,12/1,"$17,500"
FG,USA,"March 13, 2025",2025,3,13,5,Over Calendared (KY),10622872,A   Murgia,133647,G   Dorochenko,141370,Gennadi Dorochenko,1101065,Munnings,Shining Appeal,Powerscourt (GB,Tony Feng,4,6,G,L,121,20/1,"$7,500"
GP,USA,"March 13, 2025",2025,3,13,5,Old Flag (IRE),11025142,M A Vasquez,155088,F   Abreu,953769,Paterpop Racing LLC (Peter Castellanos),2288376,U S Navy Flag,Raw Silk,Malibu Moon,RJB Bloodstock,8,4,G,L,125,8/1,"$17,500"
RP,USA,"March 13, 2025",2025,3,13,9,Jana Jean (OK),11222507,C R Esqueda,145041,P E Swan,156466,C. A. Cofer and Patrick E. Swan,2178031,Pyc Fun N Fancy,Bp Shes Southern,Southern Cartel,Bill Price,4,3,F,L,124,20/1,
LAD,USA,"March 13, 2025",2025,3,13,1,Catch Ya Later Chic (LA),11067744,F   Vargas,173105,V E Haywood,208179,"Two The Max Investments, LLC (Robert Maxwell)",1739659,Freighttrain B,Sassy Chic 3341,Fast Prize Dash,Wade Loup,3,4,G,L,128,4/1,"$20,000"
GP,USA,"March 13, 2025",2025,3,13,5,Titan (FL),10970901,E   Gonzalez,136260,M   Real,975896,Elio L. Marquez,2019504,Brethren,Romin Robin,Pure Precision,Arindel,9,4,C,L,125,20/1,"$17,500"
RP,USA,"March 13, 2025",2025,3,13,9,Im Fish Hook (OK),11145693,"E A Navarrete, Jr.",158385,S L Capps,211786,Gandarilla Racing LLC,2308199,Pyc Paint Your Wagon,Tooty Fruity Fish,Fishers Dash,Flying A Racing/Westman Phrs,5,3,C,L,124,10/1,
FG,USA,"March 13, 2025",2025,3,13,9,Tequila n' Salt (KY),11144297,E   Nieves,147110,S   Savoie,229175,"Dixiana Farms, LLC (William Shively) and Live-Lee Farms LLC (Lila Sessums)",2368739,Kitten's Joy,Cocktail Hour,Dynaformer,"Dixiana Farms, LLC",6,3,G,L,120,8/1,"$30,000"
FG,USA,"March 13, 2025",2025,3,13,5,Overanalytical (KY),10600869,J A Guerrero,156867,S   Wilson,158558,Wayne T. Davis,1323931,Overanalyze,Bold Kitten,Kitten's Joy,Kenneth L. Ramsey & Sarah K. Ramsey,5,6,G,L,121,7/2,"$7,500"
RP,USA,"March 13, 2025",2025,3,13,9,Itz About Tyme (OK),11192459,R H Garcia,153255,J L Olmstead,950097,Brenda Reiswig,1749630,Valiant Hero,A Shade of Midnight,One Dashing Eagle,Brenda Reiswig,6,3,G,L,124,4/1,
FG,USA,"March 13, 2025",2025,3,13,9,Winning Campaign (KY),11190611,F   Geroux,119101,B H Cox,241578,Robert V. LaPenta,1266647,Global Campaign,Driving Rain,Storm Cat,Jill Michele Pritchard,7,3,C,L1,120,9/2,"$30,000"
